MMSI,LAT,LON,SOG,COG,Heading,VesselType,Status,Length,Width,Draft,Cargo,Speed_Delta,Course_Delta,AnomalyLabel
366940480,-0.1283244994333705,1.4457080796345598,0.7016778089240222,-0.8763559416344905,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942318,-0.0227016934225739,0
366940480,-0.1292107912145926,1.4285895102992672,0.7236278642238365,-0.8716117672409455,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520945,0.0046596497720733,0
366940480,-0.1329677271721685,1.3573998736841588,0.7455779195236504,-0.8644955056506286,-0.1856458130642808,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,0.0073075216941356,0
366940480,-0.1332553144758086,1.352377821247866,0.7675279748234642,-0.9079837709247888,-0.2174888497521451,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,-0.0491804126432002,0
366940480,-0.1344265791306406,1.3313360572426192,0.7455779195236504,-0.9024489007989864,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,0.0055422737460942,0
366940480,-0.1349128631167986,1.3226450912723904,0.7455779195236504,-0.8858442904215799,-0.1983830277394265,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,0.0178990093823862,0
366940480,-0.1369076732320586,1.2881082641200297,0.7455779195236504,-0.892960552011897,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,-0.0085797098382399,0
366940480,-0.1381286120575205,1.2670120112999308,0.7675279748234642,-0.907193075192531,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,-0.0165233256044276,0
366940480,-0.1395194888351326,1.241665630920689,0.7675279748234642,-0.8850535946893224,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,0.0240773772005323,0
366940480,-0.1413652764385065,1.2034962161110034,0.7675279748234642,-0.865286201382886,-0.1920144204018536,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,0.0214295052784698,0
366940480,-0.1434019174342966,1.1625206273359945,0.811428085423092,-0.8644955056506286,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0738134581252564,0.0002465299019687,0
366940480,-0.1436319872772087,1.158052544517444,0.7675279748234642,-0.8779373330990052,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0746319025673937,-0.0156407016304068,0
366940480,-0.1485288147292186,1.0412103625184894,0.8333781407229063,-0.8352397635571026,-0.172908598389135,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.1109247982984196,0.0470256005250752,0
366940480,-0.1490124842853426,1.0277243808405216,0.7894780301232781,-0.8257514147700132,-0.1856458130642808,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0746319025673943,0.0099553936161983,0
366940480,-0.1507667668375567,0.9745705419442224,0.7675279748234642,-0.8178444574474387,-0.1856458130642808,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,0.0081901456681566,0
366940480,-0.1510621974312986,0.9663518123694452,0.7455779195236504,-0.8455188080764496,-0.1920144204018536,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,-0.0315279331627827,0
366940480,-0.1512504363936826,0.9619291368966264,0.7894780301232781,-0.8581699397925688,-0.172908598389135,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0738134581252564,-0.014758077656386,0
366940480,-0.1517393348098727,0.9492241615650064,0.7675279748234642,-0.8605420269893413,-0.1920144204018536,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,-0.0032839659941147,0
366940480,-0.1520765962841427,0.9403697291501965,0.7675279748234642,-0.8249607190377558,-0.1665399910515622,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,0.0390819847588873,0
366940480,-0.1565838736612187,0.8364413962731486,0.8333781407229063,-0.8874256818860946,-0.1983830277394265,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.1109247982984196,-0.070363388019701,0
366940480,-0.1578727876675407,0.8088064856697929,0.8553281960227201,-0.8850535946893224,-0.1983830277394265,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,0.0020117778500104,0
366940480,-0.1585342384659167,0.7948210231889603,0.8333781407229063,-0.8953326392086691,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,-0.0121102057343233,0
366940480,-0.1600689088953507,0.7533277906727683,0.877278251322534,-0.8265421105022707,-0.1601713837139893,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0738134581252564,0.076152191667764,0
366940480,-0.1924486248553749,0.1326820264746554,0.7675279748234642,-0.9759836038989298,-0.2811749231278738,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.1859659230868819,-0.1674520251619976,0
366940480,-0.1946865769637148,0.1056737372421864,0.7894780301232781,-0.9467278618054038,-0.268437708452728,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,0.0320209929667205,0
366940480,-0.196731061249603,0.0809267338264444,0.7675279748234642,-0.9617510807182956,-0.2748063157903009,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,-0.0174059495784487,0
366940480,-0.1986944982044669,0.0569879811644374,0.7455779195236504,-0.9672859508440976,-0.2748063157903009,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,-0.0068144618901983,0
366940480,-0.1993742500130749,0.0490507771331177,0.7236278642238365,-0.936448817286057,-0.2620691011151552,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,0.0337862409147621,0
366940480,-0.2006893083197269,0.032767702958999,0.7455779195236504,-0.9633324721828104,-0.2811749231278738,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,-0.0306453091887619,0
366940480,-0.2013036993775069,0.0253208982614236,0.7675279748234642,-0.9396116002150868,-0.268437708452728,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,0.0258426251485742,0
366940480,-0.2016226598415469,0.0212887259617398,0.7236278642238365,-0.9498906447344336,-0.268437708452728,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0746319025673937,-0.0121102057343233,0
366940480,-0.2019573068857849,0.0172202277854967,0.7455779195236504,-0.9443557746086316,-0.2620691011151552,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,0.0055422737460939,0
366940480,-0.206477656413025,-0.034525983393568,0.8333781407229063,-0.9585882977892656,-0.2429632791024366,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.1480361384715821,-0.0165233256044276,0
366940480,-0.209018882405205,-0.0637501510970325,0.8333781407229063,-0.9570069063247508,-0.268437708452728,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,0.0011291538759895,0
366940480,-0.0953356212756323,2.1946114325448884,0.943128417221976,-0.811518891589379,-0.1538027763764164,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.1851474786447446,0.1617667171477891,0
366940480,-0.1064234190460364,1.8961852750236647,0.8333781407229063,-0.8534257653990241,-0.172908598389135,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.1859659230868819,-0.0474151646951585,0
366940480,-0.1116209059518524,1.7606443480584557,0.7016778089240222,-0.8763559416344905,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.2230772632600451,-0.0262321893186575,0
366940480,-0.1145255377186344,1.6982637365124518,0.6797277536242083,-0.8763559416344905,-0.1920144204018536,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,-0.000636094072052,0
366940480,-0.1152052895272424,1.6852318282916947,0.6577776983243944,-0.8961233349409268,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,-0.0227016934225739,0
366940480,-0.1153987573496924,1.6810997598314277,0.6577776983243944,-0.8803094202957777,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,0.0170163854083654,0
366940480,-0.1164314572127685,1.6601306475793252,0.6797277536242083,-0.8771466373667478,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,0.0028944018240314,0
366940480,-0.1167190445164104,1.654254937043566,0.6577776983243944,-0.8779373330990052,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,-0.0015187180460728,0
366940480,-0.1186406505907444,1.6163670477773115,0.6797277536242083,-0.8834722032248074,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,-0.006814461890198,0
366940480,-0.1190981758465365,1.607939444412222,0.7236278642238365,-0.8905884648151244,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.073813458125257,-0.0085797098382399,0
366940480,-0.1195400145221325,1.6000930550723391,0.6797277536242083,-0.8953326392086691,-0.1983830277394265,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0746319025673943,-0.0059318379161772,0
366940480,-0.1252943750250005,1.500905249088127,0.7236278642238365,-0.9032395965312436,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.073813458125257,-0.0094623338122608,0
366940480,-0.1257597435708925,1.4925230530687943,0.7016778089240222,-0.9040302922635014,-0.1983830277394265,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942318,-0.0015187180460731,0
366940480,-0.1276447476247625,1.4584493808427648,0.7236278642238365,-0.8882163776183523,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520945,0.0170163854083654,0
366940480,-0.1294434754875405,1.4243484642092965,0.7016778089240222,-0.8716117672409455,-0.1920144204018536,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942318,0.0178990093823865,0
366940480,-0.1308317378351205,1.3974400711374106,0.7455779195236504,-0.8961233349409268,-0.2174888497521451,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.073813458125257,-0.0279974372666994,0
366940480,-0.1325023586262746,1.3660363508395357,0.7675279748234642,-0.8961233349409268,-0.223857457089718,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,-0.000636094072052,0
366940480,-0.1346618778336206,1.3269224632389207,0.7675279748234642,-0.8755652459022328,-0.1983830277394265,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,0.0223121292524909,0
366940480,-0.1354122192531225,1.3141448361541563,0.7675279748234642,-0.8716117672409455,-0.1920144204018536,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,0.0037770257980523,0
366940480,-0.1358985032392805,1.3054720331222205,0.7675279748234642,-0.8826815074925499,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,-0.0129928297083443,0
366940480,-0.1383848262007646,1.262680150518523,0.7016778089240222,-0.905611683728016,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.1117432427405568,-0.0262321893186575,0
366940480,-0.1393234065826505,1.2454980108992064,0.7455779195236504,-0.9016582050667288,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.073813458125257,0.0037770257980523,0
366940480,-0.1399613275107285,1.233074561111044,0.7455779195236504,-0.8755652459022328,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,0.0284904970706369,0
366940480,-0.1443404978161807,1.1409612195895644,0.7675279748234642,-0.8621234184538561,-0.1665399910515622,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,0.0143685134863027,0
366940480,-0.1461549122591567,1.0978878114424355,0.7675279748234642,-0.8581699397925688,-0.1792772057267079,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,0.0037770257980523,0
366940480,-0.1463536089416727,1.093555950661028,0.7675279748234642,-0.8589606355248263,-0.1792772057267079,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,-0.0015187180460728,0
366940480,-0.1471039503611746,1.0763465666342726,0.7894780301232781,-0.8731931587054605,-0.1856458130642808,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,-0.0165233256044279,0
366940480,-0.1494673951111027,1.0142928879774575,0.7675279748234642,-0.8399839379506473,-0.1856458130642808,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,0.0364341128368248,0
366940480,-0.1500687140187186,0.99642055670323,0.7675279748234642,-0.8502629824699943,-0.1856458130642808,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,-0.0121102057343235,0
366940480,-0.1509053316293126,0.97077448784229,0.7455779195236504,-0.83603045928936,-0.1792772057267079,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,0.0152511374603238,0
366940480,-0.1514073021956686,0.9574610540780502,0.7675279748234642,-0.8455188080764496,-0.1856458130642808,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,-0.0112275817603027,0
366940480,-0.1526020967207986,0.927047213916836,0.7675279748234642,-0.8668675928474008,-0.1856458130642808,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,-0.0244669413706156,0
366940480,-0.1535354482426167,0.9045342519103304,0.8333781407229063,-0.8344490678248452,-0.1792772057267079,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.1109247982984196,0.0355514888628038,0
366940480,-0.1551041062624807,0.8684808194110568,0.8553281960227201,-0.8526350696667668,-0.172908598389135,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,-0.0209364454745323,0
366940480,-0.1553106462350967,0.8638311072096324,0.811428085423092,-0.855007156863539,-0.1792772057267079,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0746319025673943,-0.0032839659941145,0
366940480,-0.1568008713539667,0.8317916840717243,0.8553281960227201,-0.8747745501699754,-0.1920144204018536,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.073813458125257,-0.0227016934225739,0
366940480,-0.1589996070118106,0.7855306802552579,0.877278251322534,-0.8755652459022328,-0.1920144204018536,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,-0.0015187180460728,0
366940480,-0.1846157924761888,0.2198187229055733,1.052878693721046,-0.9546348191279784,-0.2429632791024366,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.2964814991642329,-0.0888984914741396,0
366940480,-0.1895727518189588,0.1651846045388948,0.8992283066223479,-0.9728208209699,-0.2811749231278738,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.2601886034332077,-0.0209364454745323,0
366940480,-0.1902838767879629,0.1570748525938216,0.8553281960227201,-0.9767742996311872,-0.2875435304654466,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0746319025673937,-0.0050492139421564,0
366940480,-0.1914054672721649,0.1447240545588033,0.7894780301232781,-0.934867425821542,-0.2493318864400094,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.1117432427405568,0.0461429765510544,0
366940480,-0.1943989896600729,0.1091701028623946,0.7675279748234642,-0.9277511642312252,-0.2557004937775823,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,0.0073075216941356,0
366940480,-0.202315483800319,0.013224381362398,0.7455779195236504,-0.9530534276634636,-0.268437708452728,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,-0.0288800612407199,0
366940480,-0.2061064073483249,-0.030402996402473,0.7894780301232781,-0.9585882977892656,-0.2557004937775823,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0738134581252564,-0.006814461890198,0
366940480,-0.207899906351035,-0.0511541533951421,0.811428085423092,-0.9649138636473252,-0.2620691011151552,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,-0.0076970858642191,0
366940480,-0.2108463689983469,-0.0846829374725756,0.7675279748234642,-0.936448817286057,-0.2748063157903009,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0746319025673937,0.0311383689926994,0
366940480,-0.213583677243009,-0.1164045091904672,0.8333781407229063,-0.9214255983731652,-0.2557004937775823,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.1109247982984196,0.0161337614343446,0
366940480,-0.2139313964374129,-0.120554740589001,0.811428085423092,-0.9332860343570272,-0.2493318864400094,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942318,-0.0138754536823652,0
366940480,-0.0942427895217924,2.239646438026994,0.9211783619221618,-0.7601236689926444,-0.1092225250134064,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.1851474786447446,0.1926585562385198,0
366940480,-0.0951918276238104,2.2002237804755085,0.9211783619221618,-0.8257514147700132,-0.172908598389135,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,-0.0738938839157848,0
366940480,-0.1084077714411644,1.8437216277822768,0.6577776983243944,-0.8210072403764686,-0.172908598389135,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.4457453042990203,0.0046596497720731,0
366940480,-0.1109254675630464,1.7752655133793211,0.7016778089240222,-0.8771466373667478,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0738134581252564,-0.0633023962275342,0
366940480,-0.1123790906614525,1.7436620007603054,0.6797277536242083,-0.8787280288312627,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,-0.0024013420200937,0
366940480,-0.1130562280400284,1.7284687028834047,0.7016778089240222,-0.8621234184538561,-0.1983830277394265,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,0.0178990093823862,0
366940480,-0.1158039940048225,1.672717563812095,0.6358276430245805,-0.8731931587054605,-0.1983830277394265,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.1117432427405562,-0.0129928297083443,0
366940480,-0.1162144595200205,1.6643626122001498,0.6577776983243944,-0.873983854437718,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,-0.0015187180460728,0
366940480,-0.1169334277791245,1.6499321577313044,0.6577776983243944,-0.863704809918371,-0.1983830277394265,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,0.0108380175902194,0
366940480,-0.1175190601065405,1.637426974720851,0.6797277536242083,-0.8834722032248074,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,-0.0227016934225739,0
366940480,-0.1204315351634224,1.5844184393308147,0.7455779195236504,-0.8977047264054416,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.1109247982984196,-0.0165233256044279,0
366940480,-0.1209413490198765,1.575409621940569,0.7016778089240222,-0.8890070733506097,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0746319025673943,0.0090727696421775,0
366940480,-0.1216158719684185,1.5642212519559138,0.6797277536242083,-0.8818908117602925,-0.1983830277394265,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0375205623942311,0.0073075216941358,0
366940480,-0.1223165392172906,1.552369934723786,0.6797277536242083,-0.9048209879957588,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,-0.0262321893186575,0
366940480,-0.1238459807866585,1.526142651837639,0.7016778089240222,-0.9016582050667288,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520938,0.0028944018240314,0
366940480,-0.1264447242395665,1.4804174547006226,0.7016778089240222,-0.8913791605473819,-0.1920144204018536,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,0.0108380175902194,0
366940480,-0.1266721796524466,1.4761673271415312,0.7236278642238365,-0.8747745501699754,-0.2047516350769994,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0367021179520945,0.0178990093823862,0
366940480,-0.1269179360755586,1.4718627107675624,0.7236278642238365,-0.907193075192531,-0.1920144204018536,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,-0.0368236770069079,0
366940480,-0.1303166951185985,1.407266220750563,0.7236278642238365,-0.8921698562796395,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0004092222210686,0.0161337614343443,0
366940480,-0.1371665018053366,1.283785484807768,0.7894780301232781,-0.911937249586076,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.1109247982984189,-0.0227016934225739,0
366940480,-0.1397391009579145,1.2373791774850127,0.7455779195236504,-0.873983854437718,-0.2111202424145722,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,-0.0746319025673937,0.04172985668095,0
366940480,-0.1438149973795266,1.1536661949211844,0.7894780301232781,-0.8447281123441922,-0.172908598389135,1001.0,undefined,-0.8987293255337374,-0.7792712713229331,-0.870317171158074,-0.5712536164751538,0.0738134581252564,0.0320209929667202,0
